Permalink,Post Message,Posted,Lifetime Post Total Reach,Lifetime Post Total Impressions,Lifetime Talking About This (Post) by action type - like,Lifetime Talking About This (Post) by action type - share,Lifetime Talking About This (Post) by action type - comment
https://www.facebook.com/underthebutton/posts/10154138290600855,"Penn Glee Club, stay out of our territory.",2/24/17 12:26,6044,9404,81,5,0
https://www.facebook.com/underthebutton/posts/10154138219835855,Well then.,2/24/17 11:49,937,1761,8,1,0
https://www.facebook.com/underthebutton/posts/10154138031305855,Time to get a cat.,2/24/17 10:23,2908,5135,61,18,1
https://www.facebook.com/underthebutton/posts/10154136107195855,Feel like the Penn administration has not done its due diligence to expose Perry World Houseês failures? Fill out our version of Trump's &quot;Mainstream Media Accountability Survey&quot;.,2/23/17 15:07,1491,2897,15,0,1
https://www.facebook.com/underthebutton/posts/10154135924360855,Don't gawk if you see Amy G on Locust tomorrow.,2/23/17 13:34,727,1440,3,0,0
https://www.facebook.com/underthebutton/posts/10154135809005855,"Check out the first episode of the DP's latest podcast &quot;Locust Pocus&quot;, starring one of our own staff writers, Lauren Sorantino, and featuring one of our editors, Gena Basha!",2/23/17 12:44,886,1674,10,2,0
https://www.facebook.com/underthebutton/posts/10154135628330855,Trump's time at Penn makes a lot of sense...,2/23/17 11:02,12583,22308,196,19,13
https://www.facebook.com/underthebutton/posts/10154135254165855,Are you in a three hour seminar that starts at 9am? We got you.,2/23/17 7:50,2726,4880,28,4,1
https://www.facebook.com/underthebutton/posts/10154133744735855,Worth it!,2/22/17 14:04,1779,3128,31,0,0
https://www.facebook.com/underthebutton/posts/10154133616295855,Trump-mann Tweet Of The Day,2/22/17 12:35,595,1179,2,0,0
https://www.facebook.com/underthebutton/posts/10154133441245855,"&quot;After he broke free from his stupor, he told us, 'I just couldn't believe it. I only got an internship at Apple. How could this have happened?'&quot;",2/22/17 10:51,3444,5917,42,4,1
https://www.facebook.com/underthebutton/posts/10154133309735855,One of the many ways the th_atre can INSPIRE!,2/22/17 9:30,1193,2115,14,0,0
https://www.facebook.com/underthebutton/posts/10154131807545855,@Fox News Amy only makes claims based on info from reputable sources.,2/21/17 17:16,569,1138,2,0,0
https://www.facebook.com/underthebutton/posts/10154131639655855,"Finally, an app we can use.",2/21/17 15:55,2591,4585,22,1,0
https://www.facebook.com/underthebutton/posts/10154131561145855,Unquestionable proof that Friars Senior Society is the best senior society.,2/21/17 15:00,932,1722,5,0,0
https://www.facebook.com/underthebutton/posts/10154131375040855,"&quot;Imagine how different Abbey Road would have been if George had been struck by a car while crossing that street, and then the driver got out and made fun of George's platforms.&quot;",2/21/17 12:57,1870,3510,19,1,4
https://www.facebook.com/underthebutton/posts/10154131230460855,"You know it's LIT when you're eating raw, vegan food in the dark.",2/21/17 11:37,781,1563,5,0,1
https://www.facebook.com/underthebutton/posts/10154129336415855,"–Narcolepsy Cookies will open and close whenever it pleases, without warning.&quot;",2/20/17 15:30,764,1252,9,0,0
https://www.facebook.com/underthebutton/posts/10154129301590855,"If they survive, they'll remember this for the rest of their lives!",2/20/17 14:20,2584,4597,28,1,0
https://www.facebook.com/underthebutton/posts/10154128960390855,Wondering why you have class on President's Day? Here are the facts.,2/20/17 11:53,2107,3738,18,0,0
https://www.facebook.com/underthebutton/posts/10154128805460855,&quot;There are so many plaques in this city!&quot;,2/20/17 10:17,1925,3332,23,1,0
https://www.facebook.com/underthebutton/posts/10154124093000855,"&quot;I just got all these weird options,&quot; said a bemused Biden.",2/18/17 10:29,18109,26975,307,10,7
https://www.facebook.com/underthebutton/posts/10154121692720855,"Since it was a Sunday night, the bar was empty and the bouncer did not even card them.",2/17/17 13:09,1277,2422,3,0,0
https://www.facebook.com/underthebutton/posts/10154121542870855,Click here for the latest buzz,2/17/17 12:09,816,1495,6,1,0
https://www.facebook.com/underthebutton/posts/10154121304750855,Trump-mann Tweet Of The Day,2/17/17 11:18,561,1080,1,0,0
https://www.facebook.com/underthebutton/posts/10154121205130855,&quot;All I want is to talk about the advantages of Uber vs Lyft without being scolded. Alas. A girl can only dream.&quot;,2/17/17 10:41,4443,8075,81,12,2
https://www.facebook.com/underthebutton/posts/10154121081280855,"&quot;The vet school does other things besides masturbate horses. But, because those things are not masturbating horses they are unimportant.&quot;",2/17/17 9:44,934,1710,2,0,0
https://www.facebook.com/underthebutton/posts/10154117990755855,Coming soon to the basement of VP,2/16/17 12:17,1400,2625,13,2,0
https://www.facebook.com/underthebutton/posts/10154117714985855,"&quot;The first thing we noticed about the device was that it had some serious capacity issues. When several testers tried to use it at once, the whole thing completely broke.&quot;",2/16/17 10:28,1599,3168,14,0,2
https://www.facebook.com/underthebutton/posts/10154117556645855,"&quot;Our crush made a seemingly-arbitrary comment about the US economy while we were trying to hit on them, perplexing even our most seasoned romantics.&quot;",2/16/17 9:20,1930,3388,27,2,1
https://www.facebook.com/underthebutton/posts/10154117269330855,Trump-mann Tweet of the Day,2/16/17 8:07,556,1077,1,0,0
https://www.facebook.com/underthebutton/posts/10154115203015855,"&quot;I might as well practice for the future, when I'll be dancing like a puppet for my corporate overlords.”",2/15/17 16:48,5569,9018,116,9,2
https://www.facebook.com/underthebutton/posts/10154114829440855,&quot;I don't think I appreciated his artistic genius before I realized that he was actually famous.&quot;,2/15/17 14:36,3532,6027,68,0,2
https://www.facebook.com/underthebutton/posts/10154114583660855,Trump-mann Tweet Of The Day,2/15/17 13:19,672,1240,3,0,0
https://www.facebook.com/underthebutton/posts/10154114378525855,"Poor, poor Jenny.",2/15/17 12:09,3050,5497,26,1,0
https://www.facebook.com/underthebutton/posts/10154114174085855,Cleanest hands ever?,2/15/17 10:58,1269,2343,5,2,0
https://www.facebook.com/underthebutton/posts/10154112017625855,Enjoy being single this V-Day.,2/14/17 13:32,982,1841,2,0,0
https://www.facebook.com/underthebutton/posts/10154111944895855,Wondering who Amy G's Valentine will be this year? We've got the answer.,2/14/17 12:51,667,1245,1,0,0
https://www.facebook.com/underthebutton/posts/10154111743705855,Thought February 14th wasn't special? Think again.,2/14/17 11:15,797,1556,13,2,1
https://www.facebook.com/underthebutton/posts/10154111520340855,You can't find these in CVS.,2/14/17 9:25,8153,13659,158,6,2
https://www.facebook.com/underthebutton/posts/10154111312625855,"–Iêm definitely gonna have a nice, peaceful Valentineês Day,” he assured us about the unbearably grim little day he has planned.",2/14/17 7:58,3334,6187,56,6,3
https://www.facebook.com/underthebutton/posts/10154109640195855,"&quot;I'm as empty as ever, and more tired.&quot;",2/13/17 14:39,998,1825,5,0,0
https://www.facebook.com/underthebutton/posts/10154109366445855,Sunday nightês ceremony marked the 59th consecutive Grammy Awards which have overlooked Hoodie Allen.,2/13/17 12:30,1711,2943,26,2,0
https://www.facebook.com/underthebutton/posts/10154109324935855,"Gutmann and Mark Cuban have history, too.",2/13/17 11:53,928,1735,4,1,0
https://www.facebook.com/underthebutton/posts/10154109170615855,"&quot;For what have I been toiling, all these years?&quot; he asked. &quot;To come to this place? &quot;",2/13/17 10:27,5911,9606,59,18,1
https://www.facebook.com/underthebutton/posts/10154108880025855,"There is no way college is this expensiveãespecially if you subtract the cost of all the classes you skip, which you donêt have to pay for, right?",2/13/17 8:06,4569,7576,68,0,3
https://www.facebook.com/underthebutton/posts/10154102934535855,"There are lots of things happening at Penn. Some of those things were probably covered at this event, although no one at UTB would know because we did not attend.",2/10/17 13:03,1159,2166,7,0,0
https://www.facebook.com/underthebutton/posts/10154102826670855,Enough of the fake news!,2/10/17 12:09,867,1557,3,0,0
https://www.facebook.com/underthebutton/posts/10154102256605855,A very relatable reaction,2/10/17 9:05,1852,3317,12,0,1
https://www.facebook.com/underthebutton/posts/10154102015300855,It's easier to find Amy G than a seat at Starbucks. We're here to help.,2/10/17 7:44,1865,3443,15,1,1
https://www.facebook.com/underthebutton/posts/10154100461335855,It's going to be hard to recover from this one.,2/9/17 14:56,2202,3883,15,6,1
https://www.facebook.com/underthebutton/posts/10154100416440855,It's that time again.,2/9/17 14:29,2437,4128,23,0,0
https://www.facebook.com/underthebutton/posts/10154099990270855,Is this a side pocket for ants?,2/9/17 10:20,1105,2121,4,0,0
https://www.facebook.com/underthebutton/posts/10154099908525855,Snowflakes everywhere!,2/9/17 9:25,1400,2410,13,0,1
https://www.facebook.com/underthebutton/posts/10154098384415855,Click below to watch our staff bite into raw onions!,2/8/17 14:58,7706,15336,175,15,19
https://www.facebook.com/underthebutton/posts/10154098257480855,Tag your friends!,2/8/17 13:41,5929,10113,78,10,3
https://www.facebook.com/underthebutton/posts/10154097930195855,A shame!,2/8/17 10:51,1079,1983,9,1,0
https://www.facebook.com/underthebutton/posts/10154097846755855,Why buy a pack of Laffy Taffys when you could spend $30 on tickets to get one for FREE?,2/8/17 10:02,846,1637,6,0,0
https://www.facebook.com/underthebutton/posts/10154097507920855,"&quot;Think about it, boys on this campus dress like dicks every day and no one gives them money to put on a show.&quot;",2/8/17 7:48,8338,15142,111,6,6
https://www.facebook.com/underthebutton/posts/10154095626065855,Uh oh.,2/7/17 14:43,12034,19434,169,22,17
https://www.facebook.com/underthebutton/posts/10154095226810855,We all just want to be accepted.,2/7/17 11:23,2511,4472,26,2,0
https://www.facebook.com/underthebutton/posts/10154094889800855,The days of Drexel mooching off Penn are over.,2/7/17 8:53,1056,1873,8,0,1
https://www.facebook.com/underthebutton/posts/10154094712540855,"&quot;Itês clear that the skills one develops as Vice President of the United States are not useful for more serious responsibilities, like reserving Huntsman rooms for occasional GBMs and spamming listservs.&quot;",2/7/17 7:28,39038,70772,811,48,39
https://www.facebook.com/underthebutton/posts/10154093291560855,The hours between 2 am and 4 am tomorrow morning are peak hours to use Canvas. Here are some ways to pass the time while you wait for it to return.,2/6/17 14:34,2772,4700,42,0,1
https://www.facebook.com/underthebutton/posts/10154093156990855,A real profile of Amy Gutmann in Philadelphia Magazine claims that Gutmann can stand on her head. We want to see.,2/6/17 13:35,1196,2086,11,1,0
https://www.facebook.com/underthebutton/posts/10154092908155855,"There are only two possible culprits for Club Penguin's demise: global warming, and Obama. Only one of those things is real.",2/6/17 11:34,1601,3017,49,2,1
https://www.facebook.com/underthebutton/posts/10154092769790855,Amy Gutmann has big plans for Penn Football,2/6/17 10:40,915,1558,5,0,0
https://www.facebook.com/underthebutton/posts/10154090903955855,Drink every time you wish you had just stayed home.,2/5/17 14:07,1434,2614,8,0,1
https://www.facebook.com/underthebutton/posts/10154085694120855,"Gutmann weighs in on the NY Times economic diversity article, Trump-style.",2/3/17 13:04,1145,2036,8,0,0
https://www.facebook.com/underthebutton/posts/10154085458585855,Obviously no one at UTB attended the event... but we have a pretty good sense of what went on.,2/3/17 11:46,1408,2694,7,1,0
https://www.facebook.com/underthebutton/posts/10154083098195855,Is the groundhog a meteorologist?,2/2/17 13:50,623,1177,6,0,0
https://www.facebook.com/underthebutton/posts/10154082774630855,Amy T takes to Twitter to fire back at College Republicans over UC statement.,2/2/17 11:54,2450,4365,20,0,0
https://www.facebook.com/underthebutton/posts/10154082556245855,"&quot;Living on a diet of primarily beer and chex mix, this groundhog does not predict weather patterns. Instead, Fratsutawney Phil decides a far more important thing: when pledging will end&quot;",2/2/17 10:13,1862,3276,24,1,0
https://www.facebook.com/underthebutton/posts/10154080378285855,Congratulations to the Carter family!,2/1/17 17:21,8405,12803,204,5,3
https://www.facebook.com/underthebutton/posts/10154079909305855,"Under the Button presents: UTBMD, your guide to combatting pesky diseases and conditions this winter.",2/1/17 13:58,619,1065,1,0,0
https://www.facebook.com/underthebutton/posts/10154079732495855,"Last week, in an interview with Thrive Global, Amy Gutmann mentioned the many books she &quot;devoured as a child.&quot;",2/1/17 12:21,1013,1865,10,0,0
https://www.facebook.com/underthebutton/posts/10154079512615855,One might suffer &quot;A heart attack from hearing &quot;Closer&quot; by the Chainsmokers at a party&quot;,2/1/17 10:37,8596,16296,164,11,9
https://www.facebook.com/underthebutton/posts/10154079241325855,"Sad!http://www.thedp.com/blog/under-the-button/2017/02/trump-mann-tweet-of-the-day-2",2/1/17 9:26,2288,3964,30,0,0
https://www.facebook.com/underthebutton/posts/10154077003020855,Ignorance is bliss.,1/31/17 14:54,5323,8485,43,15,1
https://www.facebook.com/underthebutton/posts/10154076811380855,Who would have guessed?,1/31/17 13:08,4010,6409,67,1,1
https://www.facebook.com/underthebutton/posts/10154076709825855,Show some love for our favorite state school.,1/31/17 12:17,1959,3431,11,4,0
